"","PC1","PC2","PC3","PC4","PC5"
"1",1.02303894466661,1.13199611439488,-0.349223622235038,-0.86603635972364,-0.747926185577516
"2",-1.58758786707478,0.735894548420514,-0.340893867008486,0.147700200940669,-0.0154211584655158
"3",-0.0960011685597546,-0.429946904758967,1.67984130497318,-0.429025203023484,-1.05634935488783
"4",0.00966886470396907,-1.41119602770454,-0.969304110616545,-0.518538162132863,0.331554907008589
"5",0.650881226263956,-0.0267477303518796,-0.0204197051131139,1.66589952393932,1.48814179192227
